source,year,month,day,hour,minute,second,epicenter constraint,latitude,longitude,depth,mb,Ms,mag_1,mag_type_1,mag_source_1,mag_2,mag_type_2,mag_source_2,FE  region,precision,MMI,felt,unknown
USHIS,1962,6,29,16,28,3.8,,62.4,-152.17,23,,,6,MS,ROT,,,,1,C,4,F,3
USHIS,1962,7,7,6,12,48.9,,51.43,178.76,60,,,5.88,UK,PAS,,,,6,C,.,.,3
USHIS,1962,7,14,19,43,46.2,,40.427,-125.512,30,,,5.1,ML,BRK,,,,34,B,5,F,3
USHIS,1962,7,16,12,54,43.1,,62.27,-152.58,50,,,6,UK,PAL,,,,1,C,5,F,3
USHIS,1962,7,20,9,2,10,,39.5,-118.2,33,,,4.7,ML,BRK,,,,37,C,5,F,3
USHIS,1962,7,23,6,5,15.7,,36.044,-89.399,8,,,3.39,Mw,STT,3.6,Lg,BAR,486,B,6,F,4
USHIS,1962,7,25,3,48,15.8,,19.54,-155.961,2,,,4.7,ML,HVO,,,,613,A,5,F,3
USHIS,1962,8,18,16,43,55.9,,62.26,-152.54,46,,,6.13,UK,PAS,,,,1,C,5,F,3
USHIS,1962,8,18,17,46,15.7,,62.21,-152.5,40,,,6.38,UK,PAS,,,,1,C,5,F,3
USHIS,1962,8,23,19,29,14.8,,41.84,-124.39,59,,,5.6,ML,BRK,,,,35,A,6,F,3
USHIS,1962,8,30,13,35,28.7,,41.917,-111.733,10,,,5.86,Mw,DOS,5.7,ML,UU,478,A,7,F,4
USHIS,1962,8,31,17,2,45,,51.32,-179.75,37,,,6.75,UK,PAS,,,,7,C,.,F,3
USHIS,1962,8,31,17,56,10,,51.27,179.86,55,,,,,,,,,6,C,.,.,0
USHIS,1962,9,1,3,46,1,,51.29,-179.7,0,,,6.5,UK,PAS,,,,7,C,.,F,3
USHIS,1962,9,1,4,41,41.5,,51.3,-179.9,37,,,6,MS,ROT,,,,7,C,.,F,3
USHIS,1962,9,1,7,51,8,,51.32,-179.86,46,,,6.5,UK,PAS,,,,7,C,.,.,3
USHIS,1962,9,4,17,17,26,,41.01,-124.21,45,,,4.9,ML,BRK,,,,35,A,6,F,3
USHIS,1962,9,5,16,4,27.8,,40.72,-112.09,7,5.1,,5.03,Mw,DOS,5.2,ML,UU,478,A,6,F,4
USHIS,1962,9,7,23,19,12.8,,41.3,-116.7,33,,,4.6,ML,PAS,,,,37,C,.,.,3
USHIS,1962,9,16,5,36,16,,35.755,-118.043,4,,,4.9,ML,PAS,,,,39,A,5,F,3
USHIS,1962,10,14,10,14,28.1,,38.68,-124.028,0,,,4.7,ML,BRK,,,,34,B,3,F,3
USHIS,1962,10,21,2,5,23.7,,61.39,-149.21,71,,,6,MS,ROT,,,,2,C,6,F,3
USHIS,1962,10,29,2,42,53.9,,34.325,-116.865,9,,,4.8,ML,PAS,,,,43,A,6,F,3
USHIS,1962,11,6,3,36,43.6,,45.642,-122.588,16,,,5.18,Mw,YP,5.2,ML,YP,28,B,7,F,4
USHIS,1962,12,4,17,49,59.4,,39.8,-104.7,33,,,3.2,ML,GOL,,,,479,C,6,F,3
USHIS,1962,12,5,13,48,0.4,,39.9,-104.6,33,,,3.8,ML,GOL,,,,479,C,6,F,3
USHIS,1962,12,8,22,55,1.2,,50.5,-176.8,33,,,5.7,UK,BRK,,,,7,C,.,.,3
USHIS,1962,12,15,6,34,59.8,,40.7,-117.5,,,,4.9,ML,BRK,,,,37,C,.,.,3
USHIS,1962,12,21,6,27,44,,52.58,-168.71,0,,,6.1,UK,UPP,,,,9,C,.,.,3
USHIS,1962,12,21,8,42,43,,52.47,-168.54,0,,,6.5,UK,PAS,,,,9,C,.,.,3
USHIS,1962,12,21,9,0,41.4,,52.4,-168.5,33,,,6.2,MS,ROT,,,,9,C,.,.,3
USHIS,1962,12,21,9,10,1.6,,52.5,-168.5,33,,,6.2,MS,ROT,,,,9,C,.,.,3
USHIS,1962,12,22,15,20,25,,52.46,-168.83,0,,,6.25,UK,PAS,,,,9,C,.,.,3
USHIS,1962,12,31,20,49,35.3,,47.1,-122,33,,,4.7,MD,YEL,,,,29,C,6,F,3
USHIS,1963,1,1,23,39,6,,56.57,-157.56,51,,,6.5,UK,PAS,,,,12,B,.,.,3
USHIS,1963,1,8,19,39,45,,19.39,-155.218,31,,,4.6,ML,HVO,,,,613,A,5,F,3
USHIS,1963,1,24,21,43,11.8,,47.6,-122.1,17,,,4.5,MD,YEL,,,,29,C,6,F,3
USHIS,1963,1,27,15,24,43.8,,44.19,-114.528,11,,,4.8,Lg,DW,,,,33,C,6,F,3
USHIS,1963,1,28,13,0,46.1,,54.58,-161.65,51,,,6.5,UK,PAS,,,,12,C,.,.,3
USHIS,1963,2,16,3,1,41,,46.1,-111,33,4.5,,,,,,,,456,C,5,F,1
USHIS,1963,3,1,0,25,57.9,,34.932,-118.975,14,,,5,ML,PAS,,,,43,A,5,F,3
USHIS,1963,3,3,17,30,10.6,,36.642,-90.05,9,,,4.66,Mw,HRN,4.8,Lg,DG,486,A,6,F,4
USHIS,1963,3,7,23,53,26.5,,44.877,-122.738,,4.6,,4.4,MD,YEL,,,,32,B,5,F,3
USHIS,1963,3,8,8,35,48.9,,44.8,-110.2,33,3.8,,,,,,,,459,D,6,F,1
USHIS,1963,3,24,21,35,23.2,,51.8,-178.1,47,5.5,,6,UK,PAS,,,,7,C,.,F,3
USHIS,1963,3,25,9,28,43,,36,-114.8,19,4.3,,4.9,ML,PAS,,,,41,C,6,F,3
USHIS,1963,4,2,16,18,55.3,,53.1,-171.7,140,5.7,,6.38,UK,PAS,,,,9,C,.,.,3
USHIS,1963,4,3,15,54,51.7,,61.2,-147.8,71,5.7,,5.5,MS,ROT,,,,2,C,.,F,1
USHIS,1963,4,6,11,19,23.2,,63.4,-149.6,42,5.3,,6,MS,ROT,,,,1,B,.,.,3
USHIS,1963,4,7,15,27,59.4,,53.7,-170,174,6,,6,MS,ROT,,,,9,C,.,.,1
USHIS,1963,4,29,21,44,17.2,,51.3,178.7,56,5.9,,6,UK,PAS,,,,6,C,.,.,3
USHIS,1963,4,30,7,7,53.3,,51.3,178.6,45,5.8,,,,,,,,6,C,.,.,1
USHIS,1963,5,4,5,56,1.1,,51.8,-175.4,41,5.1,,6,MS,ROT,,,,7,C,.,.,3
USHIS,1963,5,8,8,50,56.3,,54.9,-163.8,90,5.6,,6,MS,ROT,,,,10,C,4,F,3
USHIS,1963,5,12,20,8,40.8,,57.3,-154,60,5.9,,6.5,UK,PAS,,,,13,C,4,F,3
USHIS,1963,5,22,22,41,4.8,,37.272,-122.318,,,,4.6,ML,BRK,,,,39,B,6,F,3
USHIS,1963,5,23,9,6,4.7,,32.982,-115.565,25,,,4.61,Mw,WYS,4.6,ML,PAS,45,A,.,F,4
USHIS,1963,5,23,15,53,1.8,,33.027,-115.682,0,,,4.8,ML,PAS,,,,43,A,6,F,3
USHIS,1963,6,7,12,4,42.2,,37.975,-122.048,,,,3.9,ML,BRK,,,,39,A,6,F,3
USHIS,1963,6,24,4,26,31,,59.45,-152.05,0,5.7,,6.75,UK,PAS,,,,2,B,7,F,3
USHIS,1963,6,27,7,8,1.8,,60.5,-140.8,31,5.9,,,,,,,,19,C,.,.,1
USHIS,1963,7,7,19,20,39.6,,39.53,-111.91,7,4.9,,4.98,Mw,DOS,4.4,ML,UU,478,A,6,F,4
USHIS,1963,7,8,4,19,8.4,,40.8,-125.8,33,4.7,,4.1,ML,BRK,,,,34,C,.,.,3
USHIS,1963,7,30,6,34,57.3,,34.153,-116.21,13,4.7,,4.7,ML,PAS,,,,43,A,5,F,3
USHIS,1963,8,18,18,43,16,,50.59,-177.01,17,5.5,,,,,,,,7,C,.,.,1
USHIS,1963,8,26,18,49,18.1,,19.375,-155.37,6,4.4,,4.7,ML,HVO,,,,613,A,4,F,3
USHIS,1963,9,11,2,8,43.7,,44.177,-114.615,8,4.9,,4.8,Lg,DW,,,,33,B,6,F,3
USHIS,1963,9,12,6,23,48.9,,44.181,-114.621,9,4.4,,4.7,Lg,DW,,,,33,B,4,F,3
USHIS,1963,9,14,19,46,17,,36.89,-121.597,3,5.4,,5.4,ML,BRK,,,,39,A,7,F,3
USHIS,1963,9,14,20,28,11.2,,36.925,-121.618,6,4.3,,4.6,ML,BRK,,,,39,A,.,F,3
USHIS,1963,9,21,16,24,20.6,,19.428,-155.823,6,4.6,,4.7,ML,HVO,,,,613,B,4,F,3
USHIS,1963,9,23,14,41,52.6,,33.71,-116.925,17,5.3,,5,ML,PAS,,,,43,A,6,F,3
USHIS,1963,9,24,6,35,52.1,,44.9,-111,33,4.7,,,,,,,,458,D,5,F,1
USHIS,1963,9,26,5,28,2,,50.11,-176.92,0,5.3,,5.88,UK,PAL,,,,7,C,.,.,3
USHIS,1963,10,16,15,30,59.7,,42.401,-70.422,14,,,3.41,Mw,ST,3.9,Lg,ST,476,B,6,F,4
USHIS,1963,10,17,1,22,7.7,,44.4,-114.7,30,4.7,,,,,,,,33,C,.,.,1
USHIS,1963,10,23,20,24,6.9,,19.376,-155.416,9,5,,4.6,ML,HVO,,,,613,A,5,F,3
USHIS,1963,10,30,22,36,57.9,,42.7,-70.8,,,,2.59,Mw,ST,3.2,ML,WES,476,B,6,F,4
USHIS,1963,12,6,8,34,21.5,,37.648,-118.397,2,4.4,,4.7,ML,PAS,,,,40,B,6,F,3
USHIS,1963,12,11,17,8,9,,51.42,-179.3,0,5.3,,6,MS,ROT,,,,7,C,.,F,3
USHIS,1963,12,27,2,36,21.6,,45.7,-123.4,33,4.5,,4.1,MD,YEL,,,,28,C,6,F,3
USHIS,1964,1,6,23,47,12.8,,34.38,-116.475,12,,,4.5,ML,PAS,,,,43,A,5,F,3
USHIS,1964,1,12,6,0,12.9,,53.17,-166.3,33,5.5,,5.5,MS,BRK,,,,9,B,.,F,1
USHIS,1964,1,28,4,56,48.6,,43.3,-125.9,17,4.5,,4.5,ML,BRK,,,,30,C,.,.,3
USHIS,1964,2,6,13,7,21.1,,55.75,-155.79,0,,,7,MS,ABE,,,,17,B,5,F,3
USHIS,1964,2,26,20,32,51.4,,40.308,-124.892,,,,4.5,ML,BRK,,,,35,B,5,F,3
USHIS,1964,3,3,20,2,33,,40.3,-125.3,,4.8,,4.5,ML,BRK,,,,34,C,.,.,3
USHIS,1964,3,22,16,30,55.2,,38.8,-118.7,16,4.5,,5.5,ML,BRK,,,,40,B,5,F,3
USHIS,1964,3,28,3,36,14,,61.04,-147.73,33,,8.3,9.24,Mw,KAN,8.4,MS,ABE,2,A,10,F,4
USHIS,1964,3,28,4,54,7.9,,59.8,-149.4,25,6.1,,,,,,,,14,C,.,.,1
USHIS,1964,3,28,5,33,52.3,,60.05,-146.4,20,5.6,,5.5,mb,ISC,,,,2,D,.,.,1
USHIS,1964,3,28,5,35,39.1,,57.2,-153,33,5.7,,5.8,mb,ISC,,,,13,D,.,.,3
USHIS,1964,3,28,6,8,46.5,,60.15,-148.5,35,5.6,,5.5,mb,ISC,,,,14,D,.,.,1
USHIS,1964,3,28,6,32,38.5,,60.09,-147.62,33,5.5,,5.5,mb,ISC,,,,2,D,.,.,1
USHIS,1964,3,28,6,41,28,,59.94,-147.85,15,5.5,,5.5,mb,ISC,,,,15,C,.,.,1
USHIS,1964,3,28,6,43,54.4,,58.26,-151.25,4,6.1,,5.63,UK,BRK,,,,13,C,.,.,1
USHIS,1964,3,28,6,53,35.9,,58.79,-149.54,20,5.7,,5.7,mb,ISC,,,,15,C,.,.,1
USHIS,1964,3,28,7,10,22,,58.83,-149.29,17,6.1,,6.2,UK,PAS,,,,15,C,.,F,3
USHIS,1964,3,28,7,30,29.5,,57.31,-151.71,15,5.7,,5.38,MS,BRK,,,,13,C,2,F,1
USHIS,1964,3,28,8,33,48.3,,58.08,-151,32,5.6,,6.5,UK,PAS,,,,13,C,.,.,3
USHIS,1964,3,28,8,39,55.2,,57.52,-151.48,20,5.4,,5.5,mb,ISC,,,,13,C,2,F,3
USHIS,1964,3,28,9,1,0.9,,56.42,-152.01,23,6,,6.2,UK,PAS,,,,13,C,.,.,3
USHIS,1964,3,28,9,52,56,,59.72,-146.47,30,5.5,,6.2,UK,PAS,,,,15,C,.,.,3
USHIS,1964,3,28,10,8,46.5,,42.997,-101.798,30,5.1,,4.5,Lg,DG,,,,463,B,7,F,3
USHIS,1964,3,28,10,35,38,,57.17,-152.45,26,6,,6.3,UK,PAS,,,,13,C,.,F,3
USHIS,1964,3,28,11,8,28.3,,60.05,-148.39,32,5.7,,5.6,UK,PAS,,,,14,C,.,.,1
USHIS,1964,3,28,12,20,50,,56.45,-153.94,25,6.1,,6.5,UK,PAS,,,,13,C,.,F,3
USHIS,1964,3,28,14,47,37.3,,60.36,-146.61,12,5.7,,6.3,UK,PAS,,,,2,C,.,F,3
USHIS,1964,3,28,14,49,14.2,,60.51,-146.7,10,5.8,,6.5,UK,PAS,,,,2,C,.,.,3
USHIS,1964,3,28,23,46,20.1,,57.42,-151.09,20,5.2,,5.6,MS,BRK,,,,13,C,.,.,3
USHIS,1964,3,29,1,9,37.2,,59.86,-149.08,23,5.5,,5.38,UK,PAS,,,,14,C,.,.,1
USHIS,1964,3,29,1,29,34.1,,57.52,-151.3,22,5.6,,5.88,MS,BRK,,,,13,C,.,.,3
USHIS,1964,3,29,6,4,44.3,,56.13,-154.3,28,5.6,,5.6,UK,PAS,,,,13,C,.,.,1
USHIS,1964,3,29,16,40,58.8,,59.79,-146.82,14,5.6,,5.8,UK,PAS,,,,15,C,.,.,3
USHIS,1964,3,30,2,3,4.9,,59.14,-147.86,26,5.1,,4.9,mb,ISC,,,,15,D,.,.,1
USHIS,1964,3,30,2,18,6.8,,56.65,-152.82,22,5.8,,6.6,UK,PAS,,,,13,C,.,.,3
USHIS,1964,3,30,7,9,33.8,,59.89,-145.66,13,5.6,,6.2,UK,PAS,,,,15,C,.,.,3
USHIS,1964,3,30,16,9,27.7,,56.58,-152.04,18,5.5,,5.88,UK,PAL,,,,13,C,.,.,3
USHIS,1964,4,2,11,41,10.7,,58.8,-149.6,20,5.4,,5.5,mb,ISC,,,,15,D,.,.,3
USHIS,1964,4,2,22,34,32.5,,59.76,-144.07,22,5,,5.88,UK,PAL,,,,15,C,.,.,3
USHIS,1964,4,3,8,38,42.9,,59.6,-144.67,10,5.4,,5.5,mb,ISC,,,,15,C,.,.,3
USHIS,1964,4,3,22,33,43.1,,61.62,-147.39,41,5.7,,6,UK,PAS,,,,2,C,5,F,3
USHIS,1964,4,4,4,54,1.3,,60.11,-146.71,36,5.6,,5.63,UK,BRK,,,,2,C,.,.,3
USHIS,1964,4,4,8,40,30.8,,56.52,-152.56,19,5.3,,6,UK,PAL,,,,13,B,.,.,3
USHIS,1964,4,4,9,10,55.1,,56.85,-152.69,14,5.9,,5.88,UK,PAL,,,,13,B,.,F,1
USHIS,1964,4,4,17,46,9,,56.3,-154.4,24,5.7,,6.5,UK,PAS,,,,13,B,.,.,3
USHIS,1964,4,4,17,59,44,,56.51,-154.33,22,5.5,,6.13,UK,PAS,,,,13,C,.,.,3
USHIS,1964,4,4,22,16,54.4,,59.34,-145.24,10,5.1,,5.63,UK,PAL,,,,15,C,.,.,3
USHIS,1964,4,5,1,22,14,,56.28,-153.34,24,5.4,,6,UK,PAS,,,,13,B,.,.,3
USHIS,1964,4,5,1,41,43.8,,56.15,-153.43,27,5.2,,5.88,UK,PAL,,,,13,B,.,.,3
USHIS,1964,4,5,19,28,16.4,,60.25,-146.71,2,5.8,,5.5,UK,PAL,,,,2,B,.,.,1
USHIS,1964,4,7,19,28,25.2,,55.7,-151.83,20,5.6,,5.5,mb,ISC,,,,17,C,.,.,1
USHIS,1964,4,9,13,6,19.2,,59.93,-145.04,18,5.1,,5.63,UK,PAL,,,,15,B,.,.,3
USHIS,1964,4,10,1,8,1.1,,58.38,-150.6,19,5.5,,5.13,UK,PAL,,,,15,B,.,.,1
USHIS,1964,4,10,21,44,12.3,,60.15,-153.51,45,5.6,,5.63,UK,PAL,,,,2,B,.,.,3
USHIS,1964,4,12,1,24,31.2,,56.6,-152.2,22,5.6,,6.25,UK,PAS,,,,13,B,.,.,3
USHIS,1964,4,13,14,4,59.2,,57.51,-151.3,21,5.5,,5.4,mb,ISC,,,,13,B,.,.,1
USHIS,1964,4,13,21,25,33.7,,57.45,-153.87,36,5.5,,5.5,mb,ISC,,,,13,B,.,.,1
USHIS,1964,4,14,22,55,30,,57.97,-152.57,20,5.4,,5.5,mb,ISC,,,,13,B,6,F,3
USHIS,1964,4,15,15,30,47,,56.53,-154.39,34,5.7,,5.4,MS,BRK,,,,13,B,.,.,1
USHIS,1964,4,16,19,26,56.7,,56.41,-152.9,25,5.6,,6.63,UK,PAS,,,,13,B,.,.,3
USHIS,1964,4,17,4,49,29.1,,56.43,-152.88,14,5.3,,5.6,MS,BRK,,,,13,B,.,.,3
USHIS,1964,4,20,11,56,38.5,,61.51,-147.2,6,5.7,,6.5,UK,PAS,,,,2,B,.,F,3
USHIS,1964,4,21,5,1,35.7,,61.5,-147.3,38,5.4,,6,UK,PAS,,,,2,B,.,F,3
USHIS,1964,5,1,6,1,54.9,,60.38,-145.86,20,5.4,,5.5,mb,ISC,,,,2,B,.,.,3
USHIS,1964,5,6,15,26,36.2,,56.61,-152.12,15,5.4,,5.63,UK,PAL,,,,13,B,.,.,3
USHIS,1964,5,8,16,21,50.9,,56.73,-153.91,26,5.3,,5.5,UK,PAL,,,,13,C,.,.,3
USHIS,1964,5,8,21,34,38.7,,60.81,-143.47,18,5.4,,5.5,UK,PAL,,,,2,B,.,.,3
USHIS,1964,5,8,23,40,44.5,,52.26,-169.31,12,5.2,,5.5,UK,PAL,,,,9,B,.,.,3
USHIS,1964,5,12,6,45,10.7,,40.298,-76.411,1,4.5,,3.2,Lg,DG,,,,473,A,6,F,3
USHIS,1964,5,17,0,50,18.3,,59.46,-142.62,35,,,5.75,UK,PAS,,,,15,B,.,.,3
USHIS,1964,5,17,4,41,44.9,,53.54,-159.56,33,5.5,,5.4,mb,ISC,,,,17,B,.,.,1
USHIS,1964,5,29,10,17,35,,60.16,-146.45,8,5.6,,5.5,UK,PAL,,,,2,B,.,F,1
USHIS,1964,6,11,22,18,12,,40.7,-127,,5.4,,5.5,ML,BRK,,,,34,C,.,.,3
USHIS,1964,6,21,15,32,51.8,,32.692,-117.162,3,,,3.7,ML,PAS,,,,45,A,6,F,3
USHIS,1964,6,26,11,4,49,,43.405,-71.68,1,,,3.2,Lg,DG,,,,474,B,6,F,3
USHIS,1964,6,28,19,9,4.9,,58.23,-150.42,24,5.5,,5.5,mb,ISC,,,,15,B,.,.,1
USHIS,1964,6,29,7,21,34.2,,62.78,-151.85,41,5.6,,5.4,MS,BRK,,,,1,B,4,F,1
USHIS,1964,7,2,17,3,42.4,,47.7,-128.3,33,4.9,,5.5,UK,BRK,,,,26,C,.,.,3
USHIS,1964,7,11,20,25,38,,59.72,-146.25,17,5.6,,5.63,UK,PAL,,,,15,B,.,.,3
USHIS,1964,7,13,6,47,54.1,,44.7,-129.899,33,5.5,,5,mb,ISC,,,,30,D,.,.,1
USHIS,1964,7,14,15,50,4.8,,49,-122.6,13,4.6,,4.5,MD,YEL,,,,23,C,6,F,3
USHIS,1964,8,2,8,36,17.3,,56.18,-149.9,31,5.4,,6,UK,PAS,,,,15,B,3,F,3
USHIS,1964,8,24,21,56,54.5,,58.39,-150.4,24,5.8,,5.5,mb,ISC,,,,15,B,.,.,1
USHIS,1964,9,1,17,16,39.7,,51.06,-170.58,18,5.5,,5.5,mb,ISC,,,,9,B,.,.,1
USHIS,1964,9,16,1,50,33.4,,60.04,-146.78,17,5.7,,5.75,UK,PAS,,,,2,B,.,F,3
USHIS,1964,9,18,10,25,29.1,,19.315,-155.115,5,4.8,,4.9,ML,HVO,,,,613,B,4,F,3
USHIS,1964,9,23,4,59,49.7,,53.78,-163.7,36,5.5,,5.4,mb,ISC,,,,10,B,.,.,1
USHIS,1964,9,25,15,42,18.8,,50.27,176.63,36,5.5,,5.4,mb,ISC,,,,6,B,.,.,1
USHIS,1964,10,1,11,0,48.3,,43.5,-126.9,33,,,5.5,ML,BRK,,,,30,C,.,.,3
USHIS,1964,10,9,2,26,2.4,,47.8,-114.2,33,4.6,,,,,,,,456,D,5,F,1
USHIS,1964,10,10,20,6,34.7,,60.38,-145.97,1,5.4,,5.6,MS,BRK,,,,2,C,.,.,3
USHIS,1964,10,11,10,6,43.6,,18.856,-156.517,6,5.3,,5.3,ML,HVO,,,,613,B,5,F,3
USHIS,1964,10,14,16,3,53.6,,47.9,-114.3,33,4.6,,,,,,,,456,D,.,F,1
USHIS,1964,10,21,7,38,27,,44.73,-111.807,5,5.8,,5.23,Mw,DOR,5,MS,NUT,458,A,5,F,1
USHIS,1964,10,23,13,57,10.6,,38.5,-118.4,26,5,,5.3,ML,BRK,,,,40,C,5,F,3
USHIS,1964,10,30,19,3,12.3,,37.7,-118,20,4.4,,4.5,ML,BRK,,,,40,C,6,F,3
USHIS,1964,11,16,2,46,41.7,,37.055,-121.692,,5.2,,5,ML,BRK,,,,39,B,7,F,3
USHIS,1964,12,3,8,28,41,,19.405,-155.277,25,4.7,,4.5,ML,HVO,,,,613,A,5,F,3
USHIS,1964,12,10,11,53,44.6,,19.266,-155.139,8,5.1,,4.6,ML,HVO,,,,613,A,3,F,3
USHIS,1964,12,13,0,33,26.9,,64.878,-165.57,28,5.4,,6,UK,PAL,,,,676,B,6,F,3
USHIS,1964,12,17,23,44,45.4,,51.211,-177.813,30,5.5,,5.5,mb,ISC,,,,7,A,.,F,1
USHIS,1964,12,22,20,54,33.2,,31.81,-117.13,2,,,5.6,ML,PAS,,,,47,B,6,F,3
USHIS,1965,1,1,8,4,18,,34.14,-117.515,6,5.2,,4.4,ML,PAS,,,,43,A,6,F,3
USHIS,1965,1,6,2,1,20.7,,44.772,-112.746,5,5.1,,5,Lg,DW,,,,457,A,6,F,3
USHIS,1965,1,30,4,37,21.4,,51.68,-179.67,88,5.6,,5.1,mb,ISC,,,,7,C,.,.,1
USHIS,1965,2,4,4,53,57.2,,51.18,178.49,30,5.8,,5.3,mb,ISC,,,,6,B,.,.,1
USHIS,1965,2,4,5,1,21.6,,51.29,178.55,36,6,,8.69,Mw,KAN,8.2,MS,ABE,6,B,6,F,4
USHIS,1965,2,4,5,19,18.4,,50.4,173.2,35,5.7,,5.5,mb,ISC,,,,16,D,.,.,1
USHIS,1965,2,4,5,48,50.5,,51.4,174.84,33,,,5.75,MS,BRK,,,,5,D,.,.,3
USHIS,1965,2,4,6,4,58.2,,51.74,175.02,37,6.1,,6.13,UK,BRK,,,,6,B,.,.,3
USHIS,1965,2,4,6,37,5.5,,52.57,172.05,35,,,5.5,mb,ISC,,,,5,C,.,.,3
USHIS,1965,2,4,6,39,30.1,,51.64,175.83,30,5.9,,5.88,UK,BRK,,,,6,C,.,.,1
USHIS,1965,2,4,6,52,52.4,,52.2,173.17,33,5.5,,5.4,mb,ISC,,,,5,C,.,.,1
USHIS,1965,2,4,7,11,21.4,,51.03,177.86,24,5.9,,5.5,mb,ISC,,,,6,C,.,.,1
USHIS,1965,2,4,7,14,58.8,,51.88,173.94,25,5.8,,5.7,mb,ISC,,,,5,C,.,.,1
USHIS,1965,2,4,7,23,12.9,,51.8,173.4,21,5.5,,5.6,mb,ISC,,,,5,C,.,.,3
USHIS,1965,2,4,7,43,41,,52.64,172.79,15,5.5,,5.4,mb,ISC,,,,5,C,.,.,1
USHIS,1965,2,4,8,4,10.3,,52.18,172.87,30,5.9,,5.3,mb,ISC,,,,5,C,.,.,1
USHIS,1965,2,4,8,6,17.2,,51.92,174.3,44,5.6,,5.5,mb,ISC,,,,5,C,.,.,1
USHIS,1965,2,4,8,6,29,,51.67,174.8,40,,,5.5,mb,ISC,,,,5,D,.,.,3
USHIS,1965,2,4,8,33,41.3,,51.93,174.03,31,5.7,,5.6,mb,ISC,,,,5,C,.,.,1
USHIS,1965,2,4,8,40,42.1,,51.39,179.59,40,6.4,,7,MS,ABE,,,,6,C,.,.,3
USHIS,1965,2,4,8,59,20,,52.55,173.71,34,5.5,,5.4,mb,ISC,,,,5,C,.,F,1
USHIS,1965,2,4,9,51,59.2,,51.56,175.72,4,5.6,,5.3,mb,ISC,,,,6,C,.,.,1
USHIS,1965,2,4,12,6,5.7,,52.74,172.05,30,5.8,,6.5,UK,PAS,,,,5,B,.,F,3
USHIS,1965,2,4,14,18,26.5,,53.03,171.08,16,5.7,,6.25,UK,PAS,,,,5,B,.,F,3
USHIS,1965,2,4,15,51,25.8,,53.05,170.83,40,5.7,,6.25,UK,PAS,,,,5,B,.,F,3
USHIS,1965,2,4,22,30,5.6,,51.82,174.32,31,5.4,,5.5,mb,ISC,,,,5,C,.,.,3
USHIS,1965,2,5,6,25,23.1,,51.8,177,40,5.5,,5.1,mb,ISC,,,,6,D,.,.,1
USHIS,1965,2,5,6,39,49.2,,51.77,174.84,25,5.7,,6.38,UK,PAS,,,,5,C,.,.,3
USHIS,1965,2,5,9,32,6.3,,52.37,174.33,16,5.9,,6.5,UK,PAS,,,,5,B,.,.,3
USHIS,1965,2,5,13,38,46.9,,51.99,173.96,37,,,5.6,mb,ISC,,,,5,C,.,.,3
USHIS,1965,2,5,14,8,23.2,,51.74,174.38,35,5.8,,5.4,mb,ISC,,,,5,C,.,.,1
USHIS,1965,2,5,19,0,41.9,,52,173.2,27,5.5,,5.4,mb,ISC,,,,5,D,.,.,1
USHIS,1965,2,5,20,47,12.4,,51.83,174.41,30,5.7,,5.7,mb,ISC,,,,5,B,.,.,1
USHIS,1965,2,5,22,16,1.2,,51.53,176.64,36,5.6,,5.3,mb,ISC,,,,6,B,.,.,1
USHIS,1965,2,6,1,40,34.6,,53.14,-161.85,43,6.4,,6.63,UK,PAS,,,,17,B,4,F,3
USHIS,1965,2,6,4,2,52.2,,52.05,175.6,32,5.9,,6,UK,PAL,,,,6,B,.,.,3
USHIS,1965,2,6,16,50,28.9,,53.26,-161.74,33,6.1,,6.5,UK,PAS,,,,17,B,4,F,3
USHIS,1965,2,6,21,2,58.5,,52.81,171.98,10,5.6,,5,mb,ISC,,,,5,C,.,.,1
USHIS,1965,2,7,2,17,10.1,,51.34,173.44,45,6,,5.8,mb,ISC,,,,5,B,.,.,1
USHIS,1965,2,7,4,11,20.2,,52.03,175.48,25,5.5,,5.4,mb,ISC,,,,6,B,.,.,1
USHIS,1965,2,7,9,25,52.1,,51.37,179.2,38,5.3,,6.25,UK,PAS,,,,6,B,.,.,3
USHIS,1965,2,9,4,34,59.7,,52.27,179.64,40,5.5,,5,mb,ISC,,,,6,C,.,.,1
USHIS,1965,2,9,17,37,14.4,,52.73,171.99,28,5.7,,5.8,mb,ISC,,,,5,B,.,.,3
USHIS,1965,2,12,0,43,17.8,,51.46,175.84,34,5.4,,5.75,UK,PAS,,,,6,B,.,.,3
USHIS,1965,2,12,0,55,9.5,,52.32,172.84,39,5.5,,6,UK,PAS,,,,5,C,.,.,3
USHIS,1965,2,12,10,50,18,,40.3,-124.9,0,5.3,,4.5,ML,BRK,,,,35,C,.,F,3
USHIS,1965,2,13,23,6,29.6,,18.754,-155.314,15,,,4.6,ML,HVO,,,,613,B,4,F,3
USHIS,1965,2,15,1,25,8,,51.11,179.39,42,5.8,,6,UK,PAS,,,,6,B,.,.,3
USHIS,1965,2,16,22,21,43.7,,39.9,-105,5,,,3,ML,GOL,,,,479,C,6,F,3
USHIS,1965,2,17,10,18,50,,51.64,176.63,34,5.6,,6.5,UK,PAS,,,,6,B,.,.,3
USHIS,1965,2,18,23,13,39.5,,51.45,179.28,48,5.4,,6,UK,PAS,,,,6,B,.,F,3
